                              ,      12.552,       0.950,       0.047,3922730.1834,       0.047,2048521.7721,            ,            ,            ,            ,            ,            ,
                              ,      13.404,       0.852,       0.050,3190012.1037,       0.050,2115677.7856,            ,            ,            ,            ,            ,            ,
                              ,      14.208,       0.804,       0.053,3432122.6957,       0.053,2186795.4507,            ,            ,            ,            ,            ,            ,
                              ,      15.006,       0.798,       0.057,3049876.3150,       0.057,2261217.7694,            ,            ,            ,            ,            ,            ,
                              ,      15.836,       0.830,       0.060,2631861.0691,       0.060,2338042.2024,            ,            ,            ,            ,            ,            ,
                              ,      17.432,       1.596,       0.063,2210826.8323,       0.063,2416082.3201,            ,            ,            ,            ,            ,            ,
                              ,      22.950,       5.518,       0.067,2188706.1976,       0.067,2493839.0157,            ,            ,            ,            ,            ,            ,
                              ,      23.824,       0.874,       0.070,2589753.3126,       0.070,2569489.7355,            ,            ,            ,            ,            ,            ,
                              ,      24.572,       0.748,       0.073,3606800.9793,       0.073,2640905.6872,            ,            ,            ,            ,            ,            ,
                              ,      25.858,       1.286,       0.077,3357718.4906,       0.077,2705706.9914,            ,            ,            ,            ,            ,            ,
                              ,      26.644,       0.786,       0.080,2681813.7315,       0.080,2761363.2139,            ,            ,            ,            ,            ,            ,
                              ,      28.950,       2.306,       0.083,3767907.0986,       0.083,2805340.8407,            ,            ,            ,            ,            ,            ,
                              ,      30.554,       1.604,       0.087,3794320.8942,       0.087,2835290.0610,            ,            ,            ,            ,            ,            ,
                              ,      31.196,       0.642,       0.090,4080300.1235,       0.090,2849252.1203,            ,            ,            ,            ,            ,            ,
                              ,      32.062,       0.866,       0.093,4102670.8393,       0.093,2845858.4916,            ,            ,            ,            ,            ,            ,
                              ,      34.206,       2.144,       0.097,3558122.8889,       0.097,2824488.0727,            ,            ,            ,            ,            ,            ,
                              ,      34.756,       0.550,       0.100,2263267.8934,       0.100,2785351.7604,            ,            ,            ,            ,            ,            ,
                              ,      35.766,       1.010,       0.103,2648519.1684,       0.103,2729485.7595,            ,            ,            ,            ,            ,            ,
                              ,      36.632,       0.866,       0.107,1709421.5197,       0.107,2658653.0610,            ,            ,            ,            ,            ,            ,
                              ,      38.762,       2.130,       0.110,1910645.4249,       0.110,2575171.1350,            ,            ,            ,            ,            ,            ,
                              ,      39.292,       0.530,       0.113,1995234.2518,       0.113,2481697.1744,            ,            ,            ,            ,            ,            ,
                              ,      40.826,       1.534,       0.117,2098701.1671,       0.117,2381006.5757,            ,            ,            ,            ,            ,            ,
                              ,      43.228,       2.402,       0.120,1891119.2989,       0.120,2275795.7434,            ,            ,            ,            ,            ,            ,
                              ,      44.088,       0.860,       0.123,1684062.1843,       0.123,2168529.7641,            ,            ,            ,            ,            ,            ,
                              ,      46.652,       2.564,       0.127,1811082.4796,       0.127,2061343.2203,            ,            ,            ,            ,            ,            ,
                              ,      47.510,       0.858,       0.130,2229763.9147,       0.130,1955991.9515,            ,            ,            ,            ,            ,            ,
                              ,      48.392,       0.882,       0.133,1631000.6152,       0.133,1853846.7891,            ,            ,            ,            ,            ,            ,
                              ,      49.256,       0.864,       0.137,1345974.9550,       0.137,1755917.3954,            ,            ,            ,            ,            ,            ,
                              ,      49.752,       0.496,       0.140,1066407.6181,       0.140,1662894.4638,            ,            ,            ,            ,            ,            ,
                              ,      50.608,       0.856,       0.143,1127915.9534,       0.143,1575200.4545,            ,            ,            ,            ,            ,            ,
                              ,      51.410,       0.802,       0.147,1681339.3985,       0.147,1493041.6517,            ,            ,            ,            ,            ,            ,
                              ,      52.858,       1.448,       0.150,1985936.8080,       0.150,1416456.8841,            ,            ,            ,            ,            ,            ,
                              ,      54.170,       1.312,       0.153,2119373.9958,       0.153,1345360.3593,            ,            ,            ,            ,            ,            ,
                              ,      55.156,       0.986,       0.157,1192868.3761,       0.157,1279577.6032,            ,            ,            ,            ,            ,            ,
                              ,      56.342,       1.186,       0.160,1208418.7752,       0.160,1218874.5016,            ,            ,            ,            ,            ,            ,
                              ,      56.930,       0.588,       0.163,1208272.9542,       0.163,1162980.0221,            ,            ,            ,            ,            ,            ,
                              ,      59.116,       2.186,       0.167,1433234.2288,       0.167,1111603.4692,            ,            ,            ,            ,            ,            ,
                              ,      59.996,       0.880,       0.170,1564308.5052,       0.170,1064447.2030,            ,            ,            ,            ,            ,            ,
                              ,      61.134,       1.138,       0.173,1327457.6434,       0.173,1021215.7091,            ,            ,            ,            ,            ,            ,
                              ,      61.938,       0.804,       0.177, 749652.2504,       0.177, 981621.8129,            ,            ,            ,            ,            ,            ,
                              ,      62.634,       0.696,       0.180, 792447.8450,       0.180, 945390.7035,            ,            ,            ,            ,            ,            ,
                              ,      63.450,       0.816,       0.183, 941201.5916,       0.183, 912262.3157,            ,            ,            ,            ,            ,            ,
                              ,      64.698,       1.248,       0.187, 948551.7175,       0.187, 881992.5025,            ,            ,            ,            ,            ,            ,
                              ,      65.500,       0.802,       0.190, 879613.9782,       0.190, 854353.3362,            ,            ,            ,            ,            ,            ,
                              ,      66.710,       1.210,       0.193,1163611.4277,       0.193, 829132.7964,            ,            ,            ,            ,            ,            ,
                              ,      67.478,       0.768,       0.197, 928010.1464,       0.197, 806134.0390,            ,            ,            ,            ,            ,            ,
                              ,      68.978,       1.500,       0.200, 486417.0982,       0.200, 785174.3896,            ,            ,            ,            ,            ,            ,
                              ,      69.882,       0.904,       0.203, 639885.6742,       0.203, 766084.1679,            ,            ,            ,            ,            ,            ,
                              ,      70.526,       0.644,       0.207, 790572.0832,       0.207, 748705.4181,            ,            ,            ,            ,            ,            ,
                              ,      71.210,       0.684,       0.210, 618779.3810,       0.210, 732890.6019,            ,            ,            ,            ,            ,            ,
                              ,      72.268,       1.058,       0.213, 607678.6086,       0.213, 718501.2937,            ,            ,            ,            ,            ,            ,
                              ,      72.760,       0.492,       0.217, 669593.9808,       0.217, 705406.9056,            ,            ,            ,            ,            ,            ,
                              ,      73.520,       0.760,       0.220, 717159.1717,       0.220, 693483.4678,            ,            ,            ,            ,            ,            ,
                              ,      74.352,       0.832,       0.223, 741594.2750,       0.223, 682612.4797,            ,            ,            ,            ,            ,            ,
                              ,      75.636,       1.284,       0.227, 921383.3651,       0.227, 672679.8509,            ,            ,            ,            ,            ,            ,
                              ,      77.176,       1.540,       0.230, 730896.9337,       0.230, 663574.9477,            ,            ,            ,            ,            ,            ,
                              ,      78.964,       1.788,       0.233, 743720.8079,       0.233, 655189.7639,            ,            ,            ,            ,            ,            ,
                              ,      79.882,       0.918,       0.237, 666799.4952,       0.237, 647418.2337,            ,            ,            ,            ,            ,            ,
                              ,      81.174,       1.292,       0.240, 828987.4881,       0.240, 640155.7111,            ,            ,            ,            ,            ,            ,
                              ,      82.660,       1.486,       0.243, 853443.7936,       0.243, 633298.6352,            ,            ,            ,            ,            ,            ,
                              ,      83.412,       0.752,       0.247, 723258.6938,       0.247, 626744.4074,            ,            ,            ,            ,            ,            ,
                              ,      84.280,       0.868,       0.250, 480322.1269,       0.250, 620391.5007,            ,            ,            ,            ,            ,            ,
                              ,      85.406,       1.126,       0.253, 414012.1487,       0.253, 614139.8183,            ,            ,            ,            ,            ,            ,
                              ,      86.272,       0.866,       0.257, 439799.0250,       0.257, 607891.3153,            ,            ,            ,            ,            ,            ,
                              ,      87.040,       0.768,       0.260, 630140.1385,       0.260, 601550.8807,            ,            ,            ,            ,            ,            ,
                              ,      88.078,       1.038,       0.263, 641692.1998,       0.263, 595027.4701,            ,            ,            ,            ,            ,            ,
                              ,      89.058,       0.980,       0.267, 855327.4766,       0.267, 588235.4583,            ,            ,            ,            ,            ,            ,
                              ,      90.418,       1.360,       0.270, 870298.3333,       0.270, 581096.1618,            ,            ,            ,            ,            ,            ,
                              ,      91.088,       0.670,       0.273, 566962.8257,       0.273, 573539.4660,            ,            ,            ,            ,            ,            ,
